COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
130,[[ True]],[[0.5743174]],[[ True]],[[0.5352859]],0.6417412765510542,-201.28986,1846.7656,0.038453321939756466,-31.194978616563862,53,157.47833261252734,0.03569330144962859,0.049091801669121256,[[ True]],197.52647569444446,5,18:50,Programm
139,[[ True]],[[0.5022967]],[[ True]],[[0.539061]],0.4668594699876055,-530.35144,1145.4802,0.09622486037781915,-34.03711385147014,109,160.88880063515916,0.027096051066555663,0.05356186395286556,[[ True]],190.69227430555554,5,18:50,Programm
141,[[ True]],[[0.47828358]],[[ True]],[[0.6359172]],0.5385054735840076,-321.7646,930.9131,0.05130161442915128,-17.765514575338464,54,184.48444160281173,0.028989259208943328,0.05698005698005698,[[ True]],188.39453125,5,18:50,Programm
142,[[ True]],[[0.5047275]],[[ True]],[[0.5529277]],0.47928355632283126,107.4652,1515.1525,0.062379833368938264,-33.344951283006004,53,166.0599986310916,0.02746989178299187,0.05977286312014345,[[ True]],185.77213541666666,5,18:50,Programm
144,[[ True]],[[0.5588166]],[[ True]],[[0.5981703]],0.4548227345774163,-118.26226,777.35254,0.06164738914151433,-26.85667499863678,47,165.70856535900015,0.030153630024567755,0.06027727546714889,[[ True]],194.39626736111111,5,18:50,Programm
145,[[ True]],[[0.47678196]],[[ True]],[[0.624295]],0.4161483144703705,316.70374,631.8469,0.03656117435224464,-24.201706233901504,64,171.19814484639298,0.023876053481433658,0.06146281499692686,[[ True]],183.41536458333334,5,18:50,Programm
146,[[ True]],[[0.52508205]],[[ True]],[[0.67083657]],0.45502204217800546,-276.34778,1110.5112,0.010498367259743034,-28.739597261768125,127,174.75179616601883,0.026286627608370788,0.05803830528148578,[[ True]],190.84331597222223,5,18:50,Programm
149,[[ True]],[[0.36228034]],[[ True]],[[0.5345095]],0.4636093285334168,-421.32416,1237.4215,0.02533036286507767,-22.391726102458357,66,179.92505308851196,0.02655427367634768,0.05991611743559017,[[ True]],158.90147569444446,5,18:50,Programm
150,[[ True]],[[0.39576986]],[[ True]],[[0.65561485]],0.5196194225721785,-52.065926,545.3743,0.019165623950926237,-31.9271717753125,199,175.08288452121542,0.02863075896475944,0.060753341433778855,[[ True]],172.51605902777777,5,18:50,Programm
151,[[ True]],[[0.39855817]],[[ True]],[[0.75212926]],0.5459645669291339,-264.17355,928.3147,0.01684621723075045,-25.266242572721094,182,165.43099704002128,0.02733168946264831,0.06230529595015576,[[ True]],181.15104166666666,5,18:50,Programm
152,[[ True]],[[0.43081895]],[[ True]],[[0.7266244]],0.4838153957747756,194.84366,1213.3843,0.021668141727958008,-35.46995206825,268,166.99337770689405,0.025908116578645002,0.06119951040391677,[[ True]],183.13498263888889,5,18:50,Programm
153,[[ True]],[[0.44473237]],[[ True]],[[0.6220488]],0.41185359808988425,-486.98422,793.4852,0.020264290292062136,-33.28356664845247,271,166.2360843739972,0.0233717047359093,0.05408328826392644,[[ True]],184.41970486111111,5,18:50,Programm
154,[[ True]],[[0.43823516]],[[ True]],[[0.711811]],0.3886215139442231,715.7241,718.8762,0.016602069154942473,-33.865372035473634,169,165.80068178927422,0.02300176520803331,0.058997050147492625,[[ True]],183.67925347222223,5,18:50,Programm
155,[[ True]],[[0.4377082]],[[ True]],[[0.67123413]],0.4509003984063745,-450.03198,846.6647,0.014221625415814692,-35.59675562887038,319,163.1461107226448,0.02409999546399729,0.0639386189258312,[[ True]],183.32378472222223,5,18:50,Programm
156,[[ True]],[[0.38463324]],[[ True]],[[0.75681674]],0.5069025791031998,-257.511,890.47656,0.013214514603106785,-34.862299488375584,489,161.9163915617784,0.02647969158573685,0.07057163020465773,[[ True]],180.34244791666666,5,18:50,Programm
157,[[ True]],[[0.4024484]],[[ True]],[[0.616963]],0.3714970777761127,17.279285,717.46484,0.017456587420270394,-37.57897569576667,275,160.8137572172304,0.02161241479855496,0.07256894049346879,[[ True]],173.00390625,5,18:50,Programm
158,[[ True]],[[0.4027656]],[[ True]],[[0.63210034]],0.4985461594378483,113.1052,532.5383,0.02557451094088565,-35.160813046973495,178,162.22068762094608,0.02888104606197089,0.0744047619047619,[[ True]],174.49565972222223,5,18:50,Programm
159,[[ True]],[[0.43003064]],[[ True]],[[0.6684708]],0.5704421866056096,156.94196,983.5555,0.013397625659962768,-31.84385325022845,81,159.53153433438186,0.0318479928814773,0.07686395080707148,[[ True]],177.28645833333334,5,18:50,Programm
170,[[False]],[[1.]],[[False]],[[0.]],0.016851059873558945,-0.42315674,1.0859375,0.021881771294289986,-29.918099932208868,113,168.13275303119246,0.0014130431399669565,0.0368052999631947,[[False]],15.0,5,18:50,Werbung Grenze
179,[[False]],[[0.6143892]],[[False]],[[0.48123622]],0.7397987938905484,-813.22076,7263.391,0.03411969359416486,-16.77303301444987,21,177.3405594683135,0.051679585683320164,0.022779043280182234,[[ True]],202.88845486111111,5,18:50,Werbung
185,[[False]],[[0.74226654]],[[False]],[[0.17054906]],0.9250255594683631,-415.69766,2830.3462,0.10879848628192999,-25.116856045115007,54,176.66267451438634,0.04932111800011631,0.26525198938992045,[[ True]],215.90277777777777,5,18:50,Werbung
186,[[False]],[[0.74242467]],[[False]],[[0.16003264]],0.25968419856866976,-314.2222,698.4671,0.02154606769005402,-19.267542939076293,54,173.749084848851,0.027628105002840596,0.023946360153256706,[[ True]],215.50217013888889,5,18:50,Werbung
201,[[False]],[[0.6993884]],[[False]],[[0.47368142]],0.907454431612634,313.67963,2345.9165,0.010528885769219032,-37.781926275333134,97,154.19839867935414,0.04719870920544116,0.211864406779661,[[ True]],210.69444444444446,5,18:51,Werbung
202,[[False]],[[0.6939501]],[[False]],[[0.48696265]],0.5045129600951085,979.9575,1073.8976,0.07577745902890103,-39.552351721368495,82,148.8162670330799,0.034723147258729374,0.032123353678123995,[[ True]],209.41449652777777,5,18:51,Werbung
204,[[False]],[[0.6237882]],[[False]],[[0.27970588]],0.6338627498553592,-413.0741,3085.5237,0.010040589617603077,-25.34926829559785,55,165.13689189697553,0.04428848511122873,0.03231017770597738,[[ True]],197.04383680555554,5,18:51,Werbung
207,[[False]],[[0.7717829]],[[False]],[[0.35526747]],0.5483119906868452,-58.83275,621.93207,0.02655110324411756,-23.70451793140342,48,169.63413941640067,0.036182748524601335,0.22026431718061673,[[ True]],219.02734375,5,18:51,Werbung
212,[[ True]],[[0.38065764]],[[ True]],[[0.8965819]],0.8761404478849876,-112.03314,6015.889,0.02783288064210944,-24.40179065616162,271,159.3456917299077,0.06398119005751608,0.019916351324437365,[[ True]],88.07204861111111,5,18:51,Programm Grenze
213,[[ True]],[[0.3419586]],[[ True]],[[0.9439132]],0.6285528213239057,1691.2197,2655.1099,0.01977599414044618,-31.108836856265654,79,164.94604922984007,0.05403794543591265,0.10615711252653928,[[ True]],99.34071180555556,5,18:51,Programm
