COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
89,[[ True]],[[0.02879057]],[[ True]],[[0.9770119]],0.6298389676868935,-15.88353,206.8684,0.01544236579485458,-35.59675562887038,36,148.9574630627218,0.03460962424321482,0.26666666666666666,[[ True]],123.29947916666667,0,15:15,Programm
90,[[ True]],[[0.02507909]],[[ True]],[[0.9786657]],0.6674458469689887,0.62866974,26.592354,0.010345774712363049,-36.225723286038,59,151.10495596136147,0.03907011808617533,0.2638522427440633,[[ True]],122.23741319444444,0,15:15,Programm
91,[[ True]],[[0.01737157]],[[ True]],[[0.9797755]],0.6545479489641927,11.825748,12.846699,0.008636738181707206,-39.70473965877233,242,145.3955950503149,0.03618445911927169,0.44052863436123346,[[ True]],116.91493055555556,0,15:15,Programm
92,[[ True]],[[0.01047366]],[[ True]],[[0.97970957]],0.6639576406846448,-0.28326035,4.2027626,0.010193182164983062,-41.27300491234817,8,125.1957300095578,0.05016769911842086,0.4672897196261682,[[ True]],99.44878472222223,0,15:15,Programm
93,[[ True]],[[0.01125136]],[[ True]],[[0.9795865]],0.6431744404578849,-2.238945,15.50985,0.006561479537339396,-39.83380428660269,40,134.4380460164722,0.038935477751446054,1.4285714285714286,[[ True]],98.93923611111111,0,15:15,Programm
94,[[ True]],[[0.00992928]],[[ True]],[[0.9799106]],0.24893217153596447,1.0646057,2.9456482,0.014160588396862697,-41.97592347606836,58,126.6273105442453,0.021610737421213715,0.16863406408094436,[[ True]],100.14713541666667,0,15:15,Programm
95,[[ True]],[[0.0101963]],[[ True]],[[0.97920674]],0.3206531179433733,20.433746,27.913544,0.012634662923062838,-36.97837401173636,30,132.22238960977364,0.026101675559998472,0.1757469244288225,[[ True]],101.54774305555556,0,15:15,Programm
96,[[ True]],[[0.01093439]],[[ True]],[[0.97625816]],0.34123675525447283,42.97986,50.15332,0.016602069154942473,-41.24236682189323,35,128.12112650648154,0.027890783003509875,0.1773049645390071,[[ True]],103.96137152777777,0,15:15,Programm
97,[[ True]],[[0.01257281]],[[ True]],[[0.9742716]],0.3971022269922189,109.25635,181.70007,0.007995849482711264,-39.134562212170664,37,135.76042447697742,0.027399205019110452,0.19455252918287938,[[ True]],108.42578125,0,15:15,Programm
98,[[ True]],[[0.02281253]],[[ True]],[[0.96234864]],0.665056792773455,383.72385,2376.2522,0.004913480025635548,-41.94270779643907,46,126.58785894396154,0.027164844536726775,0.21505376344086022,[[ True]],114.09201388888889,0,15:15,Programm
99,[[ True]],[[0.03889364]],[[ True]],[[0.9706603]],0.5614794138171668,9.143948,79.92711,0.010834070863979004,-46.172216102196984,52,125.92145130606012,0.027547866809296828,0.8064516129032258,[[ True]],124.16015625,0,15:15,Programm
100,[[ True]],[[0.08938488]],[[ True]],[[0.9295104]],0.5232821881254169,-28.118473,88.50837,0.01077303384502701,-39.304166561732096,12,123.98128116409593,0.027132576138945774,0.8403361344537815,[[ True]],132.53862847222223,0,15:15,Programm
101,[[ True]],[[0.19473328]],[[ True]],[[0.8802969]],0.542895263509006,10.024948,301.2549,0.009643848994415113,-39.353239515077526,49,137.3177908049742,0.02944862018940858,1.0638297872340425,[[ True]],148.00303819444446,0,15:15,Programm
102,[[ True]],[[0.23796673]],[[ True]],[[0.9724817]],0.4840599689815613,-116.760475,761.02673,0.009063997314371167,-40.3149919704659,44,136.09572444762563,0.03371145725841137,0.9615384615384616,[[ True]],153.97352430555554,0,15:15,Programm
103,[[ True]],[[0.24686168]],[[ True]],[[0.97157055]],0.6017925736235595,1169.2925,1813.3037,0.012085329752494888,-40.67988105278788,22,125.89785425500617,0.0341890731038651,1.0204081632653061,[[ True]],155.14192708333334,0,15:15,Programm
104,[[ True]],[[0.12601478]],[[ True]],[[0.8885121]],0.41670223360364206,-16.82965,418.5703,0.016357921079134495,-38.354829904323736,48,134.59988689258535,0.03552581263487881,1.2048192771084338,[[ True]],133.84982638888889,0,15:15,Programm
105,[[ True]],[[0.12803578]],[[ True]],[[0.88264924]],0.506833855799373,11.357159,12.10252,0.01425214392529069,-35.72543782897858,92,157.41740474416073,0.03410054718453152,1.0101010101010102,[[ True]],134.7890625,0,15:15,Programm
106,[[ True]],[[0.22376885]],[[ True]],[[0.9752896]],0.4689655172413793,-236.3385,486.76236,0.00717184972685934,-37.63936451124225,91,153.56319150830547,0.03446945501946905,0.9803921568627451,[[ True]],151.89887152777777,0,15:15,Programm
107,[[ True]],[[0.01737629]],[[ True]],[[0.97804004]],0.6912256022507474,474.1704,943.8171,0.013611255226294748,-42.88737637739925,54,129.71350857639268,0.05129451953080017,2.0833333333333335,[[ True]],89.53125,0,15:15,Programm
108,[[ True]],[[0.0172898]],[[ True]],[[0.97900796]],0.5854561705931175,125.37107,162.06631,0.0059511093478194525,-37.32203644859114,45,143.56193633771343,0.0208832089619432,0.18148820326678766,[[ True]],89.56336805555556,0,15:15,Programm
109,[[ True]],[[0.01415829]],[[ True]],[[0.97864026]],0.4621372560242688,0.6302643,3.114914,0.0086977752006592,-44.50804139558362,52,124.46461928601148,0.027177853646990404,0.10989010989010989,[[ True]],91.890625,0,15:15,Programm
110,[[ True]],[[0.08612735]],[[ True]],[[0.83826053]],0.5423948584958845,-481.7954,734.8038,0.006469924008911405,-41.21183642266377,57,138.02176568688543,0.035132553033890186,0.10787486515641856,[[ True]],116.94357638888889,0,15:15,Programm
111,[[ True]],[[0.08864024]],[[ True]],[[0.95170975]],0.5113316044649904,-22.758942,115.19943,0.02087466048158208,-43.782016404258954,38,123.2924903391969,0.033879268103119024,0.11001100110011001,[[ True]],132.83897569444446,0,15:15,Programm
112,[[ True]],[[0.10015328]],[[ True]],[[0.9625173]],0.5242513211978861,307.63293,537.5774,0.02237006744590594,-33.60761158843165,0,134.75661620138732,0.03143315836972681,0.10940919037199125,[[ True]],136.45876736111111,0,15:15,Programm
113,[[ True]],[[0.09202503]],[[ True]],[[0.95130605]],0.6559600704638873,-1879.2363,4118.153,0.028229621265297402,-33.00665413001142,17,145.2020795123424,0.032389578920659884,0.12453300124533001,[[ True]],134.84288194444446,0,15:15,Programm
114,[[ True]],[[0.07536194]],[[ True]],[[0.9510483]],0.6337355788356982,215.46892,365.83664,0.023255104220709862,-30.985898968053327,70,157.62709778257502,0.028217939879441434,0.18148820326678766,[[ True]],131.78559027777777,0,15:15,Programm
115,[[ True]],[[0.06557414]],[[ True]],[[0.9501248]],0.6094100074682599,-322.7923,444.97366,0.00640888698995941,-32.66963419604197,83,160.93498410414455,0.02922863087701162,0.16393442622950818,[[ True]],128.98784722222223,0,15:15,Programm
116,[[ True]],[[0.00908244]],[[ True]],[[0.9805984]],0.7925690814040328,916.20105,5858.715,0.010193182164983062,-43.86434772815559,51,121.25853951352498,0.04842723010418218,0.1488095238095238,[[ True]],100.17881944444444,0,15:15,Programm
117,[[ True]],[[0.01501862]],[[ True]],[[0.9792328]],0.43423137876386686,1.6440659,3.6667786,0.010376293221839045,-39.83380428660269,4,127.58776551672985,0.03498531399292607,1.0204081632653061,[[ True]],93.10894097222223,0,15:15,Programm
