COUNT_OF_ITERATIONS,logoIndicationBooleanSQDIFF,resTM_SQDIFF_NORMED.max(),logoIndicationBooleanCCOEFF,resTM_CCOEFF_NORMED.max(),ECR_RATIO,MVL SUM,MVL ABS,RMS,DB,ZCR,MFCC,FARBWECHSEL RATIO,SIFT RATIO,BRIGHTNESS_BOOLEAN,brightness,Tag,Zeit,LABEL
224,[[ True]],[[0.19506074]],[[ True]],[[0.8106525]],0.3786490569715873,0.05184555,1.2023964,0.035157322916348765,-26.091666316536116,135,181.9046993234639,0.015268023888927819,0.050454086781029264,[[ True]],135.54991319444446,3,12:42,Programm
225,[[ True]],[[0.21824853]],[[ True]],[[0.7937124]],0.9382523514791169,0.17908478,6.788254,0.029938657795953245,-29.079684041090115,98,172.57665019023054,0.05608824012771481,0.0449842555105713,[[ True]],96.20225694444444,3,12:42,Programm
226,[[ True]],[[0.20268801]],[[ True]],[[0.77786505]],0.7649335569603922,-0.6209488,10.237923,0.04083376567888424,-30.47535347523501,107,173.74637743438208,0.04335483310407425,0.3663003663003663,[[ True]],102.18880208333333,3,12:43,Programm
227,[[ True]],[[0.18822323]],[[ True]],[[0.7925704]],0.7217133273126048,1.476738,4.401909,0.040498062074648275,-27.779611354197897,74,172.65624212984983,0.03897285963488877,0.16666666666666666,[[ True]],104.80989583333333,3,12:43,Programm
228,[[ True]],[[0.22684671]],[[ True]],[[0.78949004]],0.648372809551319,-0.23157501,3.4467087,0.03460798974578082,-27.85131516554527,26,163.86371532095916,0.03959406938755202,0.2178649237472767,[[ True]],94.66015625,3,12:43,Programm
229,[[ True]],[[0.18518367]],[[ True]],[[0.79161865]],0.8253343368262607,0.2746048,7.3412704,0.01718192083498642,-29.78624328792497,66,164.00842179825975,0.04049399142470769,0.40160642570281124,[[ True]],105.83550347222223,3,12:43,Programm
230,[[ True]],[[0.1836831]],[[ True]],[[0.79304695]],0.4942395646384531,-0.11896896,0.6719551,0.015076143681142613,-35.29856572580705,99,157.54849291695172,0.023357720117400768,0.17857142857142858,[[ True]],105.83420138888889,3,12:43,Programm
231,[[ True]],[[0.17848305]],[[ True]],[[0.7849334]],0.6520574447503534,0.55451584,4.0648384,0.0456251716666158,-35.36049746510551,96,158.61944011168003,0.05110723690300645,0.1841620626151013,[[ True]],140.92057291666666,3,12:43,Programm
232,[[ True]],[[0.17895125]],[[ True]],[[0.7837762]],0.2787999637451283,0.029087067,1.7201576,0.04055909909360027,-26.16682281444962,88,173.61621095868867,0.01725800030241915,0.21505376344086022,[[ True]],140.30338541666666,3,12:43,Programm
233,[[ True]],[[0.57326615]],[[ True]],[[0.63406134]],0.8500852878464819,-80.019684,1384.9824,0.04705954161198767,-27.917018123598304,122,179.59936164067514,0.0539085053655191,0.2183406113537118,[[ True]],214.10286458333334,3,12:43,Programm
234,[[ True]],[[0.5951164]],[[ True]],[[0.6230857]],0.8344776119402985,-45.59906,160.39459,0.032593768120365005,-26.547046148535216,86,180.22420297711207,0.05221120066593726,0.03355704697986577,[[ True]],207.11935763888889,3,12:43,Programm
236,[[ True]],[[0.23048295]],[[ True]],[[0.79033214]],0.808649336195246,183.0813,280.85327,0.033967101046784874,-28.482430428889522,78,173.28668434960434,0.05635151216831807,0.24271844660194175,[[ True]],94.30034722222223,3,12:43,Programm
237,[[ True]],[[0.2541472]],[[ True]],[[0.7925443]],0.7473767570778064,0.48220444,3.8731956,0.04263435773796808,-29.378830336139814,109,174.41130087865136,0.051388129900536025,0.2506265664160401,[[ True]],89.75434027777777,3,12:43,Programm
238,[[ True]],[[0.2363396]],[[ True]],[[0.7909751]],0.7471578243423985,-0.25704575,9.723583,0.037202063051240575,-28.150973119178005,102,177.65673968876084,0.050855708068867383,0.21367521367521367,[[ True]],95.54296875,3,12:43,Programm
239,[[ True]],[[0.16699149]],[[ True]],[[0.80374974]],0.6197055492638731,-246.21475,359.83194,0.042542802209540084,-26.563961226204405,99,177.30144769488115,0.052673009811647624,0.11428571428571428,[[ True]],142.07986111111111,3,12:43,Programm
240,[[ True]],[[0.30019158]],[[ True]],[[0.7122261]],0.39920724801812,-57.53228,543.55994,0.05752739036225471,-27.423478147594167,109,178.64236048408364,0.05809268800691487,0.09009009009009009,[[ True]],187.47439236111111,3,12:43,Programm
241,[[ True]],[[0.33107114]],[[ True]],[[0.57272923]],0.6662889261592856,501.9063,3038.0874,0.033570360423596915,-24.802506531997746,76,182.76156898036115,0.05899439211511711,0.14836795252225518,[[ True]],145.34418402777777,3,12:43,Programm
242,[[ True]],[[0.4203841]],[[ True]],[[0.69886565]],0.7224395562111203,48.066826,416.6175,0.03109836115604114,-29.480879919669476,147,177.66948607539172,0.0518629397576461,0.08163265306122448,[[ True]],176.984375,3,12:43,Programm
243,[[ True]],[[0.1816245]],[[ True]],[[0.78154576]],0.8020906817161547,-243.39902,4053.3333,0.03241065706350902,-30.14524994270545,168,171.84756192138138,0.05414338389863004,0.05595970900951315,[[ True]],127.0859375,3,12:43,Programm
244,[[ True]],[[0.19435517]],[[ True]],[[0.7593786]],0.48377051143849564,-106.21032,478.8881,0.03424176763206885,-29.78624328792497,129,173.28916557300636,0.054068328322971884,0.31446540880503143,[[ True]],124.79079861111111,3,12:43,Programm
245,[[ True]],[[0.20338841]],[[ True]],[[0.80136335]],0.5922722029988466,173.78815,724.4724,0.037568285164952545,-28.856384091929247,135,175.7805669278775,0.04356036461859514,0.2898550724637681,[[ True]],158.29557291666666,3,12:43,Programm
250,[[False]],[[1.]],[[False]],[[0.07988599]],0.31303726895718326,27.470016,45.059982,0.021454512161626027,-31.37968832257252,111,172.61630960334594,0.02928821404685232,0.06119951040391677,[[False]],29.575520833333332,3,12:43,Werbung Grenze
251,[[False]],[[1.]],[[False]],[[0.1898932]],0.347367553761226,28.736618,43.005173,0.017029328287606435,-33.70979970400126,70,158.40717139765238,0.029367204042314302,0.054318305268875614,[[False]],28.14496527777778,3,12:43,Werbung
252,[[False]],[[1.]],[[False]],[[0.1846712]],0.29434841602265355,17.130295,34.422287,0.28534806360057374,-34.377246958625385,94,158.84812136777123,0.027521024613505835,0.05827505827505827,[[False]],28.80902777777778,3,12:43,Werbung
253,[[False]],[[1.]],[[False]],[[0.15517291]],0.3840186419680255,-315.91718,958.7212,0.05603198339793085,-10.892501405383623,0,179.86234057548603,0.03075306241006811,0.05827505827505827,[[False]],26.003038194444443,3,12:43,Werbung
254,[[False]],[[1.]],[[False]],[[0.]],0.9031641675033196,-254.37225,4193.397,0.036225470748008665,-24.227544298481995,122,186.2696544638753,0.06241488610289142,0.05656108597285068,[[False]],16.0,3,12:43,Werbung
287,[[False]],[[0.8760619]],[[False]],[[0.22264585]],0.8837278357512514,547.3844,10556.667,0.05291909543137913,-24.17594480234875,71,179.03654553468593,0.053473339130449195,0.03604902667627974,[[False]],51.05859375,3,12:43,Werbung
288,[[ True]],[[0.4315963]],[[False]],[[0.09873654]],0.8340710611317144,-2093.1865,3045.2642,0.028534806360057376,-25.52775176003015,64,174.96650804680849,0.03332006144238762,0.14084507042253522,[[False]],73.20399305555556,3,12:43,Werbung
289,[[ True]],[[0.40203428]],[[False]],[[-0.08386943]],0.6693409123614908,-183.54892,1254.102,0.03195287942136906,-30.89250140538362,113,170.5137238672323,0.015936003075369916,0.04450378282153983,[[False]],84.35373263888889,3,12:43,Werbung
290,[[ True]],[[0.3707979]],[[False]],[[0.02995888]],0.32026936026936026,-834.2272,1024.6431,0.03683584093752861,-29.90979998925713,90,173.59156856420822,0.01173548537709678,0.05293806246691371,[[False]],85.5390625,3,12:43,Werbung
291,[[ True]],[[0.37213883]],[[False]],[[0.03396041]],0.11542087542087542,-219.81937,226.07626,0.03228858302560503,-28.674588220886996,98,176.24500168832935,0.010125753263254609,0.036845983787767135,[[False]],85.42447916666667,3,12:43,Werbung
292,[[ True]],[[0.3738063]],[[False]],[[0.02575452]],0.10936511284539127,-169.42725,252.8444,0.029877620777001252,-29.819020268850643,127,173.5267846663373,0.010831226751325394,0.03904724716907458,[[False]],82.38715277777777,3,12:43,Werbung
293,[[ True]],[[0.36547402]],[[False]],[[0.03552839]],0.09394995023460828,-184.21133,189.5348,0.008941923276467178,-30.493079786771222,61,162.18832491868346,0.010022350029793143,0.04056795131845842,[[False]],82.88498263888889,3,12:43,Werbung
294,[[ True]],[[0.35881177]],[[False]],[[-0.00839032]],0.69636001706242,-1372.6067,6025.6455,0.07119968260750145,-40.971381215751784,22,132.96393021476732,0.024840724830523696,0.0390015600624025,[[False]],95.24305555555556,3,12:43,Werbung
295,[[ True]],[[0.55480945]],[[False]],[[-0.43956137]],0.8318368544600939,-100.352936,9374.877,0.05182042909024323,-22.950438846958928,106,187.3224504902058,0.0477986821318,0.059453032104637336,[[False]],96.80381944444444,3,12:43,Werbung
296,[[ True]],[[0.24741928]],[[False]],[[0.4635136]],0.1869814302647175,16.573574,142.17462,0.012604144413586841,-27.045506123293613,129,183.39634694521513,0.013426188621723857,0.019972039145196723,[[ True]],134.56727430555554,3,12:43,Werbung
305,[[ True]],[[0.24269727]],[[ True]],[[0.686448]],0.260146373918829,0.3080101,1.0749168,0.012482070375682853,-33.29580891917265,75,153.68906236513507,0.012728106967123554,0.06891798759476224,[[ True]],114.28038194444444,3,12:43,Programm Grenze
306,[[ True]],[[0.242334]],[[ True]],[[0.68773824]],0.21222435992304278,0.29244995,0.9415817,0.003326517532883694,-32.19281601547661,73,158.46694253213096,0.011153865482452962,0.0664451827242525,[[ True]],114.59288194444444,3,12:43,Programm
307,[[ True]],[[0.24051131]],[[ True]],[[0.6888394]],0.2312416752996892,-0.020519257,0.88593674,0.07809686574907682,-49.56020366402151,120,117.905048137012,0.010495401218479758,0.06891798759476224,[[ True]],114.48394097222223,3,12:43,Programm
308,[[ True]],[[0.24202985]],[[ True]],[[0.6855247]],0.3344987030562761,-8.220646,9.427204,0.015106662190618611,-22.14732790509027,57,169.92026630156,0.018026330881269356,0.06872852233676977,[[ True]],114.97916666666667,3,12:43,Programm
309,[[ True]],[[0.24995568]],[[ True]],[[0.6802658]],0.514008494720025,-20.285645,23.88845,0.05331583605456709,-35.67695831909921,58,147.4660262433377,0.02660510573215971,0.06807351940095303,[[ True]],113.41232638888889,3,12:43,Programm
310,[[ True]],[[0.09319501]],[[ True]],[[0.8614562]],0.8269410664172123,67.90335,630.92694,0.05304116946928312,-25.462875523175363,49,163.43821233425098,0.05295617274417308,0.06734006734006734,[[ True]],120.24565972222223,3,12:43,Programm
311,[[ True]],[[0.2599821]],[[ True]],[[0.7331648]],0.7795045113008842,426.30695,2404.9338,0.040955839716788234,-25.507738180581025,70,174.07819088569124,0.04967424846863816,0.053134962805526036,[[ True]],158.59635416666666,3,12:43,Programm
312,[[ True]],[[0.09592608]],[[ True]],[[0.9776223]],0.7471622674753499,143.50558,325.13156,0.02401806695760979,-30.179412777849347,81,172.1274633106924,0.0511962365098945,0.058004640371229696,[[ True]],135.54210069444446,3,12:44,Programm
313,[[ True]],[[0.11694108]],[[ True]],[[0.90159947]],0.7110382900835474,106.82403,406.241,0.018219550157170323,-33.68413974549271,67,155.32428673779825,0.04745909940773447,0.05824111822947001,[[ True]],134.16059027777777,3,12:44,Programm
314,[[ True]],[[0.13615462]],[[ True]],[[0.92339545]],0.6211719253058596,234.45995,341.56317,0.017426068910794398,-34.7892470002466,59,153.68779912684133,0.04024790700948812,0.05515719801434087,[[ True]],141.72612847222223,3,12:44,Programm
315,[[ True]],[[0.03648153]],[[ True]],[[0.9644099]],0.9191242755956214,220.96146,1258.4607,0.0028077028717917417,-35.17601145791702,56,152.90161121165,0.05367021111167759,0.05060728744939271,[[ True]],117.08637152777777,3,12:44,Programm
316,[[ True]],[[0.08623456]],[[ True]],[[0.8921073]],0.5246449456975772,132.90987,217.90077,0.007354960783715323,-51.03297707592287,113,115.34992836975765,0.03613934092146575,0.4608294930875576,[[ True]],127.51605902777777,3,12:44,Programm
317,[[ True]],[[0.11123893]],[[ True]],[[0.89174783]],0.5009189640768588,28.278728,184.1346,0.01663258766441847,-39.206844651267595,35,121.52897196437806,0.027009124107081978,0.5263157894736842,[[ True]],134.609375,3,12:44,Programm
318,[[ True]],[[0.11209466]],[[ True]],[[0.8912463]],0.24430863254392665,-11.723811,21.760502,0.046662800988799706,-36.50481202226371,261,153.43330665241464,0.010363884141484469,0.4048582995951417,[[ True]],134.43793402777777,3,12:44,Programm
319,[[ True]],[[0.1106194]],[[ True]],[[0.8918738]],0.4359052711993888,102.595345,170.52324,0.03210547196874905,-25.68444066358196,111,173.7853578310691,0.018032713541044885,0.411522633744856,[[ True]],134.03559027777777,3,12:44,Programm
320,[[ True]],[[0.0130073]],[[ True]],[[0.9718683]],0.8656236418948283,-600.7501,1264.5367,0.044404431287575916,-29.868418826479576,71,163.72630854522404,0.05375815284521582,0.4444444444444444,[[ True]],101.89670138888889,3,12:44,Programm
321,[[ True]],[[0.01438454]],[[ True]],[[0.96867996]],0.32694480660582353,-30.916817,129.71933,0.09387493514816736,-26.55268084846559,524,170.94806605184908,0.014851363397811932,0.08149959250203749,[[ True]],102.10329861111111,3,12:44,Programm
322,[[ True]],[[0.10888693]],[[ True]],[[0.79665625]],0.4002528445006321,174.88023,314.02383,0.013000885036774804,-23.327070247242176,51,174.07092459729458,0.019401057495247617,0.08389261744966443,[[ True]],122.70833333333333,3,12:44,Programm
323,[[ True]],[[0.25621125]],[[ True]],[[0.97715825]],0.4304191297390995,-23.725616,1371.1251,0.09512619403668325,-37.7205416407796,77,150.82663377714394,0.024517896707596784,0.09242144177449169,[[ True]],161.20789930555554,3,12:44,Programm
324,[[ True]],[[0.09967842]],[[ True]],[[0.9754639]],0.7545086251960271,646.6959,2286.5437,0.08847315897091586,-20.43399757729718,62,190.78194274344057,0.051226310893872966,0.08361204013377926,[[ True]],136.51041666666666,3,12:44,Programm
325,[[ True]],[[0.09599335]],[[ True]],[[0.9775466]],0.4918648719289075,13.871529,614.3458,0.07647938474684897,-21.063769315734028,67,182.29968089183032,0.030663287260259995,0.062421972534332085,[[ True]],135.49696180555554,3,12:44,Programm
326,[[ True]],[[0.09652343]],[[ True]],[[0.9761367]],0.45750686368263566,-73.699356,195.47214,0.009002960295419173,-22.329112289671357,80,187.04572329651475,0.03100866998060866,0.062266500622665005,[[ True]],135.76953125,3,12:44,Programm
327,[[ True]],[[0.02055989]],[[ True]],[[0.9808766]],0.8163617854829256,123.74193,2109.5789,0.005035554063539537,-40.912293303270715,64,138.8448046735324,0.052290107205800115,0.06067961165048544,[[ True]],85.80338541666667,3,12:44,Programm
328,[[ True]],[[0.05466609]],[[ True]],[[0.9797678]],0.7173317291624891,270.27744,451.66766,0.03994872890408033,-47.70205825293385,43,119.9014099868353,0.04849856529717319,0.2724795640326976,[[ True]],126.59201388888889,3,12:44,Programm
329,[[ True]],[[0.22881958]],[[ True]],[[0.9779862]],0.7749893662271374,-24.840485,1326.213,0.02359080782494583,-27.969940691818863,63,165.94558026491595,0.05313564211232943,0.35587188612099646,[[ True]],156.91840277777777,3,12:44,Programm
330,[[ True]],[[0.2267966]],[[ True]],[[0.9781133]],0.33773584905660375,16.24007,50.147243,0.04843287453840754,-32.54514374446748,60,162.00548771075145,0.01437955379072189,0.07662835249042145,[[ True]],156.58984375,3,12:44,Programm
331,[[ True]],[[0.01797131]],[[ True]],[[0.96114737]],0.7952830188679245,414.93903,2047.709,0.023194067201757866,-29.163020734469683,51,169.14067501041697,0.05329280639467749,0.0782472613458529,[[ True]],99.89453125,3,12:44,Programm
332,[[ True]],[[0.2367133]],[[ True]],[[0.9798954]],0.7839820022497188,-460.35812,1238.2969,0.056978057191686755,-33.53175180808887,61,161.29547010104207,0.05323929139600012,0.1447178002894356,[[ True]],158.23263888888889,3,12:44,Programm
